source,box_id,date,gmID,gameCode,deanAbbrev,plyrID,displayName,actionType,oNetPts,dNetPts,tNetPts
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1629497,Marina Mabrey,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1629497,Marina Mabrey,timeout,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1629497,Marina Mabrey,turnover,-2.6043,0.8092,-1.7951
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1629497,Marina Mabrey,violation,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1629497,Marina Mabrey,fastbreak,0.0203,0.1631,0.1834
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1629497,Marina Mabrey,putback,-0.8449,0.0,-0.8449
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1629497,Marina Mabrey,total,-4.5964,-1.1336,-5.73
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,2pt,3.1674,-1.6689,1.4985
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,2ptShooting,3.0241,-1.8196,1.2045
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,3pt,1.0437,-3.2462,-2.2025
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,3ptShooting,1.5918,-0.8575,0.7343
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,assist,0.326,-0.7811,-0.4551
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,atb,1.5918,-0.4247,1.1671
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,badpass,0.0,0.1023,0.1023
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,bank,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,corner,0.0,-0.4328,-0.4328
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,cutting,0.0,-0.7948,-0.7948
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,driving,0.6845,0.0,0.6845
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,fade,0.0,-0.3794,-0.3794
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,floating,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,foul,1.0148,-0.1657,0.8491
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,freethrow,-0.8698,0.4102,-0.4596
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,grenade,0.7799,-0.4081,0.3718
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,hook,0.0,-0.4087,-0.4087
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,jumpball,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,layup,0.6845,-1.0315,-0.347
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,mid,2.3396,0.0,2.3396
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,period,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,rebound,0.0889,0.1388,0.2277
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,rim,0.6845,-1.8196,-1.1351
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,timeout,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,turnover,-1.6988,1.347,-0.3518
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,violation,0.0,,
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,fastbreak,0.1324,0.3839,0.5163
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,putback,-0.3089,-0.0341,-0.3429
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1631135,Olivia Nelson-Ododa,total,2.7462,-3.1848,-0.4386
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,2pt,2.3625,0.8847,3.2472
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,2ptShooting,2.4615,0.262,2.7234
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,3pt,0.5445,-1.5868,-1.0423
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,3ptShooting,1.0948,0.1189,1.2138
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,assist,0.1677,-0.8676,-0.6999
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,atb,1.0948,-0.0987,0.9961
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,badpass,-0.6632,0.0,-0.6632
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,bank,0.9099,0.1294,1.0392
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,corner,0.0,0.2176,0.2176
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,cutting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,driving,0.0,0.1294,0.1294
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,fade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,floating,0.0,0.1294,0.1294
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,foul,-0.0609,-0.344,-0.4049
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,freethrow,-0.0252,0.1032,0.078
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,grenade,2.4129,0.1584,2.5713
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,hook,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,layup,1.4527,0.0,1.4527
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,mid,1.0088,0.1326,1.1414
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,period,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,rebound,-0.3848,0.603,0.2182
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,rim,1.4527,0.1294,1.5821
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,timeout,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,turnover,-1.4216,2.2712,0.8495
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,violation,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,fastbreak,2.1182,0.2412,2.3594
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,putback,-0.3031,-0.0558,-0.359
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,CON,1642809,Saniya Rivers,total,1.0144,1.9313,2.9457
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,2pt,-1.2368,0.1159,-1.1209
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,2ptShooting,-1.1684,0.1725,-0.9959
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,3pt,-0.6536,0.4252,-0.2285
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,3ptShooting,-0.51,0.5469,0.0369
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,assist,0.2034,-0.6207,-0.4173
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,atb,-0.51,0.1611,-0.3489
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,badpass,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,bank,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,corner,0.0,0.3858,0.3858
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,cutting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,driving,-0.5625,0.0,-0.5625
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,fade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,floating,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,foul,-0.0203,-0.8635,-0.8838
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,freethrow,-0.0072,0.3044,0.2972
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,grenade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,hook,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,layup,-0.5625,0.0,-0.5625
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,mid,-0.6059,0.1725,-0.4334
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,period,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,rebound,-0.6501,-0.3227,-0.9728
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,rim,-0.5625,0.0,-0.5625
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,timeout,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,turnover,-0.5702,2.8078,2.2376
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,violation,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,fastbreak,0.0,-0.9157,-0.9157
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,putback,0.0,0.3022,0.3022
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642304,Carla Leite,total,-3.1383,2.467,-0.6713
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,2pt,0.94,-0.1188,0.8211
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,2ptShooting,0.782,-0.2878,0.4942
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,3pt,2.4255,0.3027,2.7282
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,3ptShooting,2.31,0.0395,2.3495
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,assist,0.4141,-0.5256,-0.1115
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,atb,2.8151,0.3482,3.1633
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,badpass,0.0,0.4254,0.4254
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,bank,-0.6059,-0.1815,-0.7874
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,corner,-0.5051,-0.3087,-0.8138
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,cutting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,driving,-0.6059,0.0,-0.6059
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,fade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,floating,-0.6059,0.0,-0.6059
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,foul,1.6145,-1.2897,0.3248
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,freethrow,-0.5385,0.6154,0.0769
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,grenade,1.5662,-0.6015,0.9647
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,hook,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,jumpball,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,layup,0.0,-0.2371,-0.2371
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,mid,1.3879,-0.0508,1.3371
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,period,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,rebound,-0.3077,-0.1711,-0.4788
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,rim,-0.6059,-0.2371,-0.8429
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,timeout,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,turnover,-2.0375,1.5122,-0.5253
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,violation,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,fastbreak,-0.0233,-0.8789,-0.9021
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,putback,0.0881,1.2159,1.3041
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1628508,Cecilia Zandalasini,total,2.0962,0.8507,2.947
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,2pt,0.8639,-0.1001,0.7638
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,2ptShooting,0.9972,-0.3697,0.6276
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,3pt,2.1802,1.3096,3.4898
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,3ptShooting,2.2433,0.0,2.2433
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,assist,0.2034,-0.4494,-0.246
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,atb,1.0818,0.0,1.0818
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,badpass,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,bank,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,corner,1.1615,0.0,1.1615
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,cutting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,driving,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,fade,0.7799,0.0,0.7799
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,floating,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,foul,-0.0102,-0.6596,-0.6698
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,freethrow,-0.0027,0.4353,0.4326
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,grenade,-0.4304,-0.3249,-0.7552
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,hook,0.7799,0.0,0.7799
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,layup,-0.5625,0.2683,-0.2942
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,mid,0.0,-0.638,-0.638
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,period,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,rebound,-0.8188,-0.4133,-1.2321
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,rim,0.9972,0.2683,1.2655
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,timeout,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,turnover,-0.7064,1.7003,0.9938
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,violation,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,fastbreak,-0.0866,-0.4032,-0.4898
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,putback,0.0,0.6414,0.6414
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630387,Iliana Rupert,total,1.5061,2.2721,3.7781
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,2pt,0.8938,-1.2504,-0.3566
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,2ptShooting,0.9019,-0.4949,0.407
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,3pt,4.8431,-0.2012,4.6418
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,3ptShooting,4.9077,-0.3318,4.5758
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,assist,0.3187,0.0,0.3187
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,atb,4.3451,0.1366,4.4817
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,badpass,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,bank,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,corner,0.5626,-0.4684,0.0942
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,cutting,-0.5625,0.0,-0.5625
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,driving,0.6845,0.0,0.6845
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,fade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,floating,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,foul,-0.0406,-0.5611,-0.6017
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,freethrow,-0.0144,0.2871,0.2727
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,grenade,-0.4304,0.0,-0.4304
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,hook,0.0,-0.3948,-0.3948
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,jumpball,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,layup,0.122,-0.2366,-0.1145
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,mid,0.7799,-0.0399,0.74
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,period,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,rebound,-0.0219,-0.4451,-0.4669
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,rim,0.122,-0.455,-0.333
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,stoppage,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,timeout,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,turnover,-1.3272,1.7615,0.4343
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,violation,,0.0,
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,fastbreak,-0.5958,-0.818,-1.4138
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,putback,-0.0146,0.3844,0.3698
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1642767,Janelle Salaün,total,4.3327,-0.4091,3.9236
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,2pt,-0.1562,-0.2654,-0.4216
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,2ptShooting,0.0,0.1783,0.1783
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,3pt,-0.204,0.7954,0.5914
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,3ptShooting,0.0,0.1848,0.1848
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,assist,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,atb,0.0,0.1848,0.1848
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,badpass,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,bank,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,corner,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,cutting,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,driving,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,dunk,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,fade,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,floating,0.0,0.0,0.0
espnanalytics,20250811-1022500204,2025-08-11,1022500204,20250811,GSV,1630097,Kaila Charles,foul,0.8751,-0.9936,-0.1185
