run_id,generated_at,game_date,away,home,team,player,player_id,market,projection,projection_basis,sigma,sigma_source,line,side,odds,opposite_odds,book,model_prob,implied_prob,vig_free,edge,tier,verdict,priced
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Olivia Miles,1643426,player_rebounds,3.76,"season RPG; L5 reb x0.45, minutes x0.83",2.031,"player-fitted (n=36, shrunk to league)",4.5,under,114,-155,draftkings,0.6422,0.4346,True,0.2075,Review,REVIEW,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Olivia Miles,1643426,player_assists,5.8,"season APG; L5 ast x0.45, minutes x0.83",2.601,"player-fitted (n=36, shrunk to league)",6.5,under,-133,-102,draftkings,0.6061,0.5306,True,0.0755,Standard,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Olivia Miles,1643426,player_threes,1.84,"season fg3m history; L5 fg3m x0.45, minutes x0.83",1.727,"player-fitted (n=36, shrunk to league)",1.5,over,108,-144,fanduel,0.578,0.4489,True,0.1291,Strong,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Courtney Williams,1627675,player_points,11.59,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.91",6.185,"player-fitted (n=36, shrunk to league)",10.5,over,-102,-129,draftkings,0.5699,0.4727,True,0.0973,Strong,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Courtney Williams,1627675,player_rebounds,4.26,"season RPG; L5 reb x0.45, minutes x0.91",2.59,"player-fitted (n=36, shrunk to league)",4.5,under,116,-158,fanduel,0.5369,0.4305,True,0.1064,Strong,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Courtney Williams,1627675,player_assists,3.64,"season APG; L5 ast x0.45, minutes x0.91",1.812,"player-fitted (n=36, shrunk to league)",4.5,under,119,-162,draftkings,0.6825,0.4248,True,0.2577,Review,REVIEW,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Courtney Williams,1627675,player_threes,0.83,"season fg3m history; L5 fg3m x0.45, minutes x0.91",1.037,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Napheesa Collier,1629483,player_points,17.3,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.88",8.262,"player-fitted (n=30, shrunk to league)",17.5,under,-128,-103,draftkings,0.5097,0.5253,True,-0.0156,Pass,PASS,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Napheesa Collier,1629483,player_rebounds,6.43,"season RPG; L5 reb x0.45, minutes x0.88",3.242,"player-fitted (n=30, shrunk to league)",7.5,under,102,-139,draftkings,0.6293,0.4598,True,0.1695,Review,REVIEW,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Napheesa Collier,1629483,player_assists,2.8,"season APG; L5 ast x0.45, minutes x0.88",1.766,"player-fitted (n=30, shrunk to league)",2.5,over,-128,-104,fanduel,0.5674,0.5241,True,0.0434,Lean,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Napheesa Collier,1629483,player_threes,1.16,"season fg3m history; L5 fg3m x0.45, minutes x0.88",1.183,"player-fitted (n=30, shrunk to league)",1.5,under,108,-148,draftkings,0.6131,0.4462,True,0.167,Review,REVIEW,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Natasha Howard,203827,player_points,11.31,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.80",5.538,"player-fitted (n=36, shrunk to league)",10.5,over,-123,-108,draftkings,0.5581,0.5151,True,0.043,Lean,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Natasha Howard,203827,player_rebounds,6.42,"season RPG; L5 reb x0.45, minutes x0.80",2.944,"player-fitted (n=36, shrunk to league)",6.5,under,-114,-119,draftkings,0.5108,0.495,True,0.0158,Pass,PASS,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Natasha Howard,203827,player_assists,2.69,"season APG; L5 ast x0.45, minutes x0.80",1.643,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Natasha Howard,203827,player_threes,0.11,"season fg3m history; L5 fg3m x0.45, minutes x0.80",0.519,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Maya Caldwell,1630471,player_points,2.63,season PPG; L5 pts x0.45 + source pts x0.35,3.897,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Maya Caldwell,1630471,player_rebounds,1.75,season RPG; L5 reb x0.45,1.914,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Maya Caldwell,1630471,player_assists,0.88,season APG; L5 ast x0.45,1.179,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,MIN,Maya Caldwell,1630471,player_threes,0.47,season fg3m history; L5 fg3m x0.45,0.882,"player-fitted (n=36, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Veronica Burton,1631007,player_points,12.56,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.96",5.606,"player-fitted (n=33, shrunk to league)",13.5,under,-103,-129,draftkings,0.5666,0.4739,True,0.0927,Strong,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Veronica Burton,1631007,player_rebounds,3.57,"season RPG; L5 reb x0.45, minutes x0.96",1.984,"player-fitted (n=33, shrunk to league)",3.5,over,-138,101,draftkings,0.5141,0.5382,True,-0.0241,Pass,PASS,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Veronica Burton,1631007,player_assists,5.4,"season APG; L5 ast x0.45, minutes x0.96",2.355,"player-fitted (n=33, shrunk to league)",5.5,under,-161,118,draftkings,0.5169,0.5735,True,-0.0566,Pass,PASS,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Veronica Burton,1631007,player_threes,1.6,"season fg3m history; L5 fg3m x0.45, minutes x0.96",0.966,"player-fitted (n=33, shrunk to league)",1.5,over,118,-158,fanduel,0.5412,0.4283,True,0.1129,Strong,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Kayla Thornton,203866,player_points,9.7,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x1.03",5.841,"player-fitted (n=33, shrunk to league)",8.5,over,-102,-130,draftkings,0.5814,0.4718,True,0.1095,Strong,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Kayla Thornton,203866,player_rebounds,4.78,"season RPG; L5 reb x0.45, minutes x1.03",2.695,"player-fitted (n=33, shrunk to league)",5.5,under,114,-152,fanduel,0.6053,0.4365,True,0.1688,Review,REVIEW,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Kayla Thornton,203866,player_assists,0.92,"season APG; L5 ast x0.45, minutes x1.03",1.055,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Kayla Thornton,203866,player_threes,1.78,"season fg3m history; L5 fg3m x0.45, minutes x1.03",1.469,"player-fitted (n=33, shrunk to league)",1.5,over,102,-136,fanduel,0.5756,0.4621,True,0.1135,Strong,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Gabby Williams,1628931,player_points,13.39,season PPG; L5 pts x0.45 + source pts x0.35,6.79,"player-fitted (n=33, shrunk to league)",13.5,under,-130,-102,draftkings,0.5065,0.5282,True,-0.0217,Pass,PASS,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Gabby Williams,1628931,player_rebounds,3.02,season RPG; L5 reb x0.45,2.194,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Gabby Williams,1628931,player_assists,2.02,season APG; L5 ast x0.45,1.616,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Gabby Williams,1628931,player_threes,1.3,season fg3m history; L5 fg3m x0.45,1.359,"player-fitted (n=33, shrunk to league)",1.5,under,102,-136,fanduel,0.5585,0.4621,True,0.0964,Strong,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Kiah Stokes,204329,player_points,3.84,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.81",3.641,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Kiah Stokes,204329,player_rebounds,4.99,"season RPG; L5 reb x0.45, minutes x0.81",2.297,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Kiah Stokes,204329,player_assists,1.16,"season APG; L5 ast x0.45, minutes x0.81",1.217,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Kiah Stokes,204329,player_threes,0.47,"season fg3m history; L5 fg3m x0.45, minutes x0.81",0.784,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Janelle Salaun,1642767,player_points,10.86,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.79",5.772,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Janelle Salaun,1642767,player_rebounds,2.49,"season RPG; L5 reb x0.45, minutes x0.79",1.945,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Janelle Salaun,1642767,player_assists,0.9,"season APG; L5 ast x0.45, minutes x0.79",1.141,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Janelle Salaun,1642767,player_threes,2.0,"season fg3m history; L5 fg3m x0.45, minutes x0.79",1.338,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Cecilia Zandalasini,1628508,player_points,7.01,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.81",5.342,"player-fitted (n=30, shrunk to league)",8.5,under,-126,-105,draftkings,0.6099,0.5212,True,0.0887,Strong,PLAY,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Cecilia Zandalasini,1628508,player_rebounds,2.12,"season RPG; L5 reb x0.45, minutes x0.81",1.702,"player-fitted (n=30, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Cecilia Zandalasini,1628508,player_assists,1.69,"season APG; L5 ast x0.45, minutes x0.81",1.355,"player-fitted (n=30, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-19,MIN,GSV,GSV,Cecilia Zandalasini,1628508,player_threes,1.3,"season fg3m history; L5 fg3m x0.45, minutes x0.81",1.336,"player-fitted (n=30, shrunk to league)",1.5,under,154,-213,draftkings,0.5595,0.3665,True,0.193,Review,REVIEW,True
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Kelsey Mitchell,1628909,player_points,23.97,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.88",5.399,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Kelsey Mitchell,1628909,player_rebounds,1.69,"season RPG; L5 reb x0.45, minutes x0.88",1.793,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Kelsey Mitchell,1628909,player_assists,2.41,"season APG; L5 ast x0.45, minutes x0.88",1.626,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Kelsey Mitchell,1628909,player_threes,2.66,"season fg3m history; L5 fg3m x0.45, minutes x0.88",1.337,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Caitlin Clark,1642286,player_points,20.17,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.85",9.073,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Caitlin Clark,1642286,player_rebounds,2.98,"season RPG; L5 reb x0.45, minutes x0.85",2.337,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Caitlin Clark,1642286,player_assists,7.66,"season APG; L5 ast x0.45, minutes x0.85",2.94,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Caitlin Clark,1642286,player_threes,2.3,"season fg3m history; L5 fg3m x0.45, minutes x0.85",1.63,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Aliyah Boston,1641648,player_points,15.28,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.89",6.582,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Aliyah Boston,1641648,player_rebounds,8.01,"season RPG; L5 reb x0.45, minutes x0.89",3.125,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Aliyah Boston,1641648,player_assists,2.83,"season APG; L5 ast x0.45, minutes x0.89",1.814,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Aliyah Boston,1641648,player_threes,1.13,"season fg3m history; L5 fg3m x0.45, minutes x0.89",0.995,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Makayla Timpson,1642815,player_points,4.96,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.93",4.279,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Makayla Timpson,1642815,player_rebounds,4.7,"season RPG; L5 reb x0.45, minutes x0.93",2.475,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Makayla Timpson,1642815,player_assists,0.59,"season APG; L5 ast x0.45, minutes x0.93",1.025,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Makayla Timpson,1642815,player_threes,0.0,"season fg3m history; L5 fg3m x0.45, minutes x0.93",0.466,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Sophie Cunningham,1629482,player_points,6.89,season PPG; L5 pts x0.45 + source pts x0.35,5.572,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Sophie Cunningham,1629482,player_rebounds,1.93,season RPG; L5 reb x0.45,1.893,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Sophie Cunningham,1629482,player_assists,0.84,season APG; L5 ast x0.45,1.235,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Sophie Cunningham,1629482,player_threes,1.46,season fg3m history; L5 fg3m x0.45,1.469,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Monique Billings,1628881,player_points,7.55,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x1.04",5.096,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Monique Billings,1628881,player_rebounds,4.55,"season RPG; L5 reb x0.45, minutes x1.04",2.811,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Monique Billings,1628881,player_assists,1.09,"season APG; L5 ast x0.45, minutes x1.04",1.135,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,IND,Monique Billings,1628881,player_threes,0.08,"season fg3m history; L5 fg3m x0.45, minutes x1.04",0.563,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Azzi Fudd,1643425,player_points,12.13,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x1.25",6.272,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Azzi Fudd,1643425,player_rebounds,1.62,"season RPG; L5 reb x0.45, minutes x1.25",1.643,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Azzi Fudd,1643425,player_assists,1.69,"season APG; L5 ast x0.45, minutes x1.25",1.389,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Azzi Fudd,1643425,player_threes,2.12,"season fg3m history; L5 fg3m x0.45, minutes x1.25",1.408,"player-fitted (n=32, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Paige Bueckers,1642784,player_points,18.48,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.87",6.893,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Paige Bueckers,1642784,player_rebounds,3.44,"season RPG; L5 reb x0.45, minutes x0.87",2.086,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Paige Bueckers,1642784,player_assists,4.87,"season APG; L5 ast x0.45, minutes x0.87",2.543,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Paige Bueckers,1642784,player_threes,1.52,"season fg3m history; L5 fg3m x0.45, minutes x0.87",1.016,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Arike Ogunbowale,1629481,player_points,12.66,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.87",7.711,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Arike Ogunbowale,1629481,player_rebounds,2.67,"season RPG; L5 reb x0.45, minutes x0.87",1.997,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Arike Ogunbowale,1629481,player_assists,2.75,"season APG; L5 ast x0.45, minutes x0.87",2.075,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Arike Ogunbowale,1629481,player_threes,1.14,"season fg3m history; L5 fg3m x0.45, minutes x0.87",1.511,"player-fitted (n=35, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Jessica Shepard,1629491,player_points,13.62,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x1.25",5.759,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Jessica Shepard,1629491,player_rebounds,11.33,"season RPG; L5 reb x0.45, minutes x1.25",4.052,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Jessica Shepard,1629491,player_assists,4.81,"season APG; L5 ast x0.45, minutes x1.25",2.9,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Jessica Shepard,1629491,player_threes,0.0,"season fg3m history; L5 fg3m x0.45, minutes x1.25",0.466,"player-fitted (n=34, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Alanna Smith,1629501,player_points,6.67,"season PPG; L5 pts x0.45, minutes x0.75",5.038,"player-fitted (n=30, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Alanna Smith,1629501,player_rebounds,4.55,"season RPG; L5 reb x0.45, minutes x0.75",2.821,"player-fitted (n=30, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Alanna Smith,1629501,player_assists,0.93,"season APG; L5 ast x0.45, minutes x0.75",1.429,"player-fitted (n=30, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Alanna Smith,1629501,player_threes,0.69,"season fg3m history; L5 fg3m x0.45, minutes x0.75",0.798,"player-fitted (n=30, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Odyssey Sims,203824,player_points,5.38,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.75",5.505,"player-fitted (n=29, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Odyssey Sims,203824,player_rebounds,1.2,"season RPG; L5 reb x0.45, minutes x0.75",1.397,"player-fitted (n=29, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Odyssey Sims,203824,player_assists,1.92,"season APG; L5 ast x0.45, minutes x0.75",1.774,"player-fitted (n=29, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,IND,DAL,DAL,Odyssey Sims,203824,player_threes,0.62,"season fg3m history; L5 fg3m x0.45, minutes x0.75",0.867,"player-fitted (n=29, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,CON,LVA,CON,Leila Lacan,1642303,player_points,10.33,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.97",5.322,"player-fitted (n=24, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,CON,LVA,CON,Leila Lacan,1642303,player_rebounds,2.19,"season RPG; L5 reb x0.45, minutes x0.97",1.759,"player-fitted (n=24, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,CON,LVA,CON,Leila Lacan,1642303,player_assists,4.31,"season APG; L5 ast x0.45, minutes x0.97",1.657,"player-fitted (n=24, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,CON,LVA,CON,Leila Lacan,1642303,player_threes,1.01,"season fg3m history; L5 fg3m x0.45, minutes x0.97",0.94,"player-fitted (n=24, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,CON,LVA,CON,Diamond Miller,1641649,player_points,10.49,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.97",5.004,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,CON,LVA,CON,Diamond Miller,1641649,player_rebounds,3.04,"season RPG; L5 reb x0.45, minutes x0.97",1.884,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,CON,LVA,CON,Diamond Miller,1641649,player_assists,1.62,"season APG; L5 ast x0.45, minutes x0.97",1.334,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,CON,LVA,CON,Diamond Miller,1641649,player_threes,1.38,"season fg3m history; L5 fg3m x0.45, minutes x0.97",1.079,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
0cf446817dbb,2026-08-18T19:22:54+00:00,2026-08-20,CON,LVA,CON,Charlisse Leger-Walker,1643449,player_points,6.04,"season PPG; L5 pts x0.45 + source pts x0.35, minutes x0.91",4.55,"player-fitted (n=33, shrunk to league)",,,,,,,,False,,,PROJ,False
