id,name,team,pos,season,gp,mpg,projectedMinutes,expectedMinutes,projectedPoints,expectedPoints,projectedPlayProbability,projectedStarterProbability,projectionConfidence,ppg,rpg,apg,usg,ortg,drtg,netRtg,rapm,rapmConfidence,cvi,cviConfidence,bpm,roleTrustScore,minutesRoleGap,creationLoad,rimPressureIndex,shotQualityIndex,defensiveActivityIndex,sample_weight,low_sample,minutes_signal,usage_signal,impact_signal,scoring_signal,role_signal,recent_minutes_signal,recent_usage_signal,recent_scoring_signal,recent_pra_signal,volatility_penalty,confidence_penalty,anchor_gap,market_attention,attention_penalty,edge_score,lean,watch_reason
1629581,Emese Hof,MIN,,2026-27,3,7.0,,,,,,,,2.3,1.7000000000000002,0.7000000000000001,22.8,76.7,112.2,-35.5,-0.38,26.1,-0.62,30.0,-0.52,18.5,,14.1,83.3,-2.7,-3.8,0.1228,True,0.08751314469794529,0.02924086262569017,-0.08747994881896273,-0.05422224706249251,,0.05179771479123739,-0.0031580314274429473,0.042445701779781866,0.007655599501728552,0.0,0.5,0.17761470200382726,-0.41851145260404127,0.0,-0.022385297996172754,—,LOW SAMPLE
1643473,Taina Mair,SEA,,2026-27,9,5.2,2.119278645020594,1.163433433873248,0.576283683012719,0.316365998302264,0.5489761512044781,0.021231689486755,48.2,1.4,0.4,0.4,19.9,81.1,118.3,-37.2,-0.62,33.3,-0.8,31.7,0.12,24.3,-3.1,18.8,35.3,-3.2,0.7000000000000001,0.2378,True,-0.013630856494807289,0.0812001613881833,-0.02070428457449961,-0.28629704196390915,-1.4307257665317819,0.13903528317921804,-0.07636938162779948,0.12800876038309555,0.08097856050718992,0.0,0.518,0.17779956158616939,-0.7153686553516819,0.0,-0.029400438413830637,—,LOW SAMPLE
1630108,Mariella Fasoula,TOR,,2026-27,3,5.0,,,,,,,,1.3,1.0,0.3,18.4,100.1,133.2,-33.1,-0.27,24.6,-1.21,29.7,0.05,17.3,,9.3,60.0,4.1,27.8,0.0909,True,0.06478245776341406,-0.11023839451362333,0.0024855438839705072,-0.07622422472993402,,0.010857242663681772,0.07768928020297178,0.019236561937845478,0.006964040143968707,0.0,0.5,0.16824613904981622,-0.8200896739227082,0.0,-0.03175386095018379,—,LOW SAMPLE
203024,Damiris Dantas,IND,,2026-27,12,8.3,,,,,,,,3.3,1.5,0.3,18.6,107.6,115.7,-8.1,-0.23,49.4,-2.48,40.0,-0.36,41.3,,10.6,50.0,5.7,2.6,0.399,True,0.28435761508652413,-0.39940579832318207,-0.2546631747407753,-0.24307337916239452,,-0.30845496556378915,,-0.19634293164557792,-0.14056801694369656,0.0,0.5,-0.16524581452033346,-0.5668727501792278,0.0,-0.03475418547966655,—,LOW SAMPLE
1643686,Nadia Fingall,GSV,,2026-27,9,3.2,0.0,0.0,0.0,0.0,0.140785850888449,0.033180029170116,31.6,1.2,0.6000000000000001,0.2,13.3,69.9,89.1,-19.2,-0.39,27.4,-0.85,30.4,-0.26,11.1,-3.2,12.8,66.6,7.1,-0.3,0.1611,True,-0.014034255081116278,-0.26946840401723576,-0.066723173725787,-0.15890354538261772,-2.5329724256174573,0.07107993899887585,0.11284645588440927,0.054322565135562204,0.06447701497455188,0.0,0.684,0.2266928091858782,-1.2037959971673489,0.0,-0.04690719081412181,—,"low projection confidence, LOW SAMPLE"
1643429,Gianna Kneepkens,CON,G,2026-27,32,8.9,3.524730390586874,2.937687764288447,0.947469802418862,0.789669034837937,0.833450346197774,0.0,59.6,3.0,1.2,0.4,16.3,91.1,104.3,-13.2,-1.05,61.6,-6.47,66.4,-0.05,36.2,-5.4,15.3,36.6,-6.2,2.1,0.655,True,-0.41316143448939363,-0.5161063437818043,-0.8938930821866196,-0.7400846618223587,-0.5465897342454006,0.7394413390065325,-0.4902757382382746,0.15506289932101563,0.25458613915940964,0.0,0.40399999999999997,0.10533661813063122,-0.7022511653300949,0.0,-0.05626338186936877,—,LOW SAMPLE
1628920,Mercedes Russell,IND,,2026-27,5,6.8,0.0,0.0,0.0,0.0,0.624122363725182,0.009923002699698,52.8,1.6,0.8,0.8,10.1,152.5,103.6,48.9,0.23,30.2,-0.53,30.5,-0.07,27.7,-6.8,5.6,333.4,10.3,0.7000000000000001,0.1848,True,-0.1823495296664271,-0.5964359347537487,0.06104383906001643,0.30945823870367367,-1.1368498763064663,0.057752814003774036,-0.021895987035526913,0.04374400519896567,0.04315234082691898,0.0,0.47200000000000003,-0.125501118793669,-1.240772115937411,0.0,-0.06329888120633104,—,LOW SAMPLE
1643461,Laura Ziegler,LAS,,2026-27,3,9.7,,,,,,,,2.7,1.3,1.0,12.4,105.5,119.6,-14.1,-0.38,28.7,-1.11,30.3,0.0,23.9,,8.2,75.0,6.9,7.8,0.1625,True,0.1157837226692844,-0.3992415881529686,-0.017109354247162444,-0.07449675929625818,,-0.02005430917702201,-0.004178213869904775,0.009882250917394374,0.01012869338240181,0.0,0.5,0.12789696597869948,-0.9276192029630593,0.0,-0.07210303402130053,—,LOW SAMPLE
1629539,Amy Okonkwo,PDX,,2026-27,4,8.0,16.067228533064046,1.480727295765051,6.965930062916863,0.6419677645914661,0.092158227084274,0.0,15.6,4.3,1.0,0.3,22.8,91.1,124.7,-33.6,1.4,26.6,0.58,30.6,-0.17,15.5,8.1,14.9,46.7,10.4,3.1,0.1758,True,0.4797801411213726,0.06081632198150924,0.21272144578436025,-0.006839344225660746,-2.8272697161522835,0.03180225792563103,-0.5137234666111916,0.010693923276645662,0.09561592349857222,0.0,0.8440000000000001,0.2564245849362099,-0.2633152417960349,0.0,-0.08117541506379017,OVER,"low projection confidence, LOW SAMPLE"
1643479,Ndjakalenga Mwenentanda,GSV,,2026-27,5,2.6,,,,,,,,0.0,0.4,0.4,6.0,124.7,119.0,5.7,-0.24,23.9,-1.69,29.6,-0.07,18.2,,6.0,0.0,13.8,-0.9,0.0798,True,0.05683368993968226,-0.3128815533147118,-0.013406652274549836,-0.13166201002272193,,0.016292526528969318,0.0202966499669512,0.026897445978421267,0.005592384770821475,0.0,0.5,0.11725761237506331,-1.7415470576199494,0.0,-0.0827423876249367,—,LOW SAMPLE
