playerId,player,team,split_type,split_value,games,min_avg,pts_avg,reb_avg,ast_avg,pra_avg,stl_avg,blk_avg,stocks_avg,tov_avg,fga_avg,fg3a_avg,fta_avg,usage_proxy_avg,fantasy_simple_avg,plusMinus_avg,starter_rate,win_rate
1627673,Jonquel Jones,NYL,opponent,WAS,3,27.76666666666667,14.333333333333334,7.333333333333333,1.6666666666666667,23.333333333333332,1.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,9.0,4.0,4.666666666666667,0.49431057887592206,30.3,4.333333333333333,0.6666666666666666,0.6666666666666666
1627673,Jonquel Jones,NYL,overall,all,37,27.98378378378378,14.054054054054054,8.91891891891892,2.7567567567567566,25.72972972972973,0.6486486486486487,1.027027027027027,1.6756756756756757,2.054054054054054,9.621621621621621,4.45945945945946,3.3783783783783785,0.4742540986602267,31.864864864864863,1.4864864864864864,0.8918918918918919,0.5945945945945946
1627673,Jonquel Jones,NYL,pos,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1627673,Jonquel Jones,NYL,pos,C,36,28.761111111111106,14.444444444444445,9.166666666666666,2.8333333333333335,26.444444444444443,0.6666666666666666,1.0555555555555556,1.7222222222222223,2.111111111111111,9.88888888888889,4.583333333333333,3.4722222222222223,0.4742540986602267,32.75,1.5277777777777777,0.9166666666666666,0.5833333333333334
1627673,Jonquel Jones,NYL,recent,last_10,10,26.32,13.5,9.0,3.7,26.2,0.6,0.9,1.5,2.1,9.8,4.4,2.2,0.49488522533817897,32.24999999999999,1.6,0.8,0.7
1627673,Jonquel Jones,NYL,recent,last_3,3,24.833333333333332,13.0,9.666666666666666,2.6666666666666665,25.333333333333332,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,9.333333333333334,2.6666666666666665,1.6666666666666667,0.4862993962705778,28.933333333333334,7.0,0.6666666666666666,0.6666666666666666
1627673,Jonquel Jones,NYL,recent,last_5,5,24.720000000000002,13.6,9.4,2.4,25.4,0.8,0.8,1.6,1.8,8.6,3.6,1.6,0.47065281863552766,31.479999999999997,4.6,0.6,0.6
1627673,Jonquel Jones,NYL,result,L,15,28.966666666666665,14.4,8.2,2.3333333333333335,24.933333333333334,0.5333333333333333,1.0666666666666667,1.6,2.0,9.733333333333333,4.666666666666667,3.8666666666666667,0.4709488866773392,30.539999999999996,-6.466666666666667,0.9333333333333333,0.0
1627673,Jonquel Jones,NYL,result,W,22,27.313636363636363,13.818181818181818,9.409090909090908,3.0454545454545454,26.272727272727273,0.7272727272727273,1.0,1.7272727272727273,2.090909090909091,9.545454545454545,4.318181818181818,3.0454545454545454,0.4766149643622891,32.76818181818182,6.909090909090909,0.8636363636363636,1.0
1627673,Jonquel Jones,NYL,starter,bench,4,12.55,8.25,4.0,1.5,13.75,0.5,0.25,0.75,1.75,4.5,2.0,2.5,0.5734265734265734,15.8,7.5,0.0,0.75
