team,split_type,split_value,games,pts_avg,opp_pts_avg,margin_avg,pace_avg,total_avg,win_rate,efg_avg,tov_rate_proxy_avg,three_rate_avg,ft_rate_avg
ATL,opponent,LVA,1,84.0,85.0,-1.0,85.0,169.0,0.0,0.4041095890410959,0.12710207274149393,0.3150684931506849,0.5068493150684932
ATL,opponent,MIN,2,86.0,93.0,-7.0,81.75,179.0,0.5,0.5016859852476291,0.18502974593811577,0.43709167544783983,0.3285563751317176
ATL,opponent,NYL,1,90.0,104.0,-14.0,80.5,194.0,0.0,0.5,0.0544188071397475,0.38666666666666666,0.36
ATL,opponent,PDX,2,89.0,84.0,5.0,80.0,173.0,0.5,0.49367647058823527,0.1431999614113788,0.42058823529411765,0.3070588235294118
ATL,opponent,PHX,1,82.0,80.0,2.0,76.5,162.0,1.0,0.5220588235294118,0.15344147303814118,0.38235294117647056,0.3088235294117647
ATL,opponent,SEA,2,89.5,91.5,-2.0,86.25,181.0,0.5,0.46845238095238095,0.1450153095619061,0.3876984126984127,0.3662698412698413
ATL,opponent,TOR,3,102.33333333333333,85.33333333333333,17.0,82.16666666666667,187.66666666666666,1.0,0.5435520146100702,0.10003350313677457,0.4017284864072909,0.30249980181275266
ATL,opponent,WAS,2,92.5,79.0,13.5,79.75,171.5,0.5,0.4947916666666667,0.130742504066445,0.3831439393939394,0.4231060606060606
ATL,overall,all,26,89.34615384615384,85.26923076923077,4.076923076923077,80.88461538461539,174.6153846153846,0.6153846153846154,0.496430975211265,0.13587882916422156,0.377576920680236,0.3485426829824569
ATL,result,L,10,80.8,89.9,-9.1,80.1,170.7,0.0,0.4452240105912285,0.13488212103406266,0.36675736434729994,0.3634375762501657
ATL,result,W,16,94.6875,82.375,12.3125,81.375,177.0625,1.0,0.5284353280987878,0.13650177174557088,0.3843391433883211,0.3392333746901389
CHI,home_away,away,14,83.78571428571429,88.92857142857143,-5.142857142857143,83.75,172.71428571428572,0.2857142857142857,0.47208116411482076,0.14283656975106224,0.3247255579546124,0.36749043836814177
CHI,home_away,home,12,91.33333333333333,90.25,1.0833333333333333,82.41666666666667,181.58333333333334,0.4166666666666667,0.5222489890845232,0.12881004383542002,0.35149381907493654,0.330565758269948
CHI,month,Jul,7,89.57142857142857,89.57142857142857,0.0,83.78571428571429,179.14285714285714,0.42857142857142855,0.5205616118927826,0.1374237600439846,0.3620696366147213,0.2932694004178472
CHI,month,Jun,11,89.0909090909091,91.9090909090909,-2.8181818181818183,83.0909090909091,181.0,0.2727272727272727,0.5111223734518245,0.14825725284634003,0.3198845048866599,0.3721093937741269
CHI,month,May,8,82.75,86.25,-3.5,82.625,169.0,0.375,0.4512308469252777,0.11907955011528493,0.338858328775938,0.3706957627441294
CHI,opponent,ATL,2,83.0,87.5,-4.5,79.0,170.5,0.0,0.5477330329484652,0.15798118387222215,0.2982258518727119,0.39256547451422136
CHI,opponent,CON,2,74.0,86.0,-12.0,80.75,160.0,0.5,0.383868329584952,0.13260704021356662,0.3248824371294214,0.3833571866693928
CHI,opponent,DAL,3,90.66666666666667,96.0,-5.333333333333333,80.33333333333333,186.66666666666666,0.0,0.5210068704098555,0.10886643414053115,0.3117791992418858,0.31527600094764274
CHI,opponent,GSV,1,69.0,63.0,6.0,75.5,132.0,1.0,0.4057971014492754,0.0927643784786642,0.2898550724637681,0.30434782608695654
CHI,opponent,IND,1,106.0,114.0,-8.0,96.5,220.0,0.0,0.487012987012987,0.14582573824279985,0.3116883116883117,0.4935064935064935
CHI,opponent,LAS,2,91.5,92.0,-0.5,86.0,183.5,0.5,0.5050616197183099,0.12524176451004945,0.376056338028169,0.2549295774647887
CHI,opponent,LVA,2,94.5,102.5,-8.0,88.0,197.0,0.0,0.5016826923076924,0.14705070770029866,0.3038461538461539,0.3947115384615385
CHI,opponent,MIN,3,73.0,81.0,-8.0,85.66666666666667,154.0,0.3333333333333333,0.39004342280768367,0.1481469417570197,0.37477972174353286,0.34707869653688506
CHI,opponent,NYL,1,95.0,96.0,-1.0,80.5,191.0,0.0,0.5774647887323944,0.11415525114155252,0.323943661971831,0.2112676056338028
CHI,opponent,PDX,3,107.66666666666667,85.0,22.666666666666668,81.5,192.66666666666666,1.0,0.6196717817561807,0.1253518080104635,0.3111679454390452,0.421994884910486
CHI,opponent,PHX,2,80.0,78.5,1.5,81.5,158.5,0.5,0.48932637571157495,0.15762473314466657,0.3795066413662239,0.3524667931688804
CHI,opponent,SEA,1,95.0,90.0,5.0,85.0,185.0,1.0,0.5472972972972973,0.1363255033557047,0.43243243243243246,0.25675675675675674
CHI,opponent,TOR,2,86.0,98.0,-12.0,84.25,184.0,0.0,0.4633333333333333,0.1330494432418673,0.39897435897435896,0.3933333333333333
CHI,opponent,WAS,1,72.0,90.0,-18.0,82.5,162.0,0.0,0.484375,0.20215633423180593,0.25,0.25
CHI,overall,all,26,87.26923076923077,89.53846153846153,-2.269230769230769,83.13461538461539,176.80769230769232,0.34615384615384615,0.495235544870068,0.1363627885592274,0.33708014001014663,0.35044827832282166
CHI,result,L,17,84.58823529411765,94.88235294117646,-10.294117647058824,84.11764705882354,179.47058823529412,0.0,0.4720411709692719,0.13914485086389547,0.3373820585439361,0.3564995774319687
CHI,result,W,9,92.33333333333333,79.44444444444444,12.88888888888889,81.27777777777777,171.77777777777777,1.0,0.5390471400160164,0.1311077819837433,0.3365098494463221,0.33901804667221047
CON,home_away,away,12,77.75,86.5,-8.75,79.79166666666667,164.25,0.25,0.47511558957284,0.16680801645096532,0.28732900162193714,0.35246070053227757
CON,home_away,home,14,81.35714285714286,85.0,-3.642857142857143,80.64285714285714,166.35714285714286,0.2857142857142857,0.47072986286639557,0.14018576716309888,0.24882458088949783,0.322142842531155
